08:57:54.637 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 35100 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
09:30:25.683 [http-nio-8080-exec-10] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required request parameter 'username' for method parameter type String is not present]
09:30:25.689 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:30:25.689 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:30:25.689 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:30:25.689 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:30:25.689 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:30:25.689 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:30:25.690 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:30:25.690 [http-nio-8080-exec-1] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:36:37.757 [http-nio-8080-exec-3] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required request parameter 'username' for method parameter type String is not present]
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:36:37.762 [http-nio-8080-exec-4] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:36:46.653 [http-nio-8080-exec-6] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required request parameter 'username' for method parameter type String is not present]
09:36:46.658 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Request ===
09:36:46.659 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - URL: http://localhost:8080/login
09:36:46.659 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - HTTP Method: GET
09:36:46.659 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Controller Method: com.yyj.springmvc.controller.LoginController.loginPage
09:36:46.659 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Request Args: []
09:36:46.659 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - === Controller Response ===
09:36:46.659 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Method: com.yyj.springmvc.controller.LoginController.loginPage
09:36:46.660 [http-nio-8080-exec-7] INFO  com.yyj.springmvc.aspect.LoggingAspect - Response: login.html
09:48:40.385 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 53760 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
09:48:40.397 [main] INFO  com.yyj.springmvc.SpringmvcApplication - No active profile set, falling back to 1 default profile: "default"
09:48:42.834 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
09:48:42.835 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
09:48:42.835 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.68]
09:48:43.021 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
09:48:43.346 [main] INFO  com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure - Init DruidDataSource
09:48:44.102 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
09:48:45.203 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
09:48:45.213 [main] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8080 is already in use
09:48:45.215 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
09:48:45.224 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
09:48:45.229 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-8080"]
09:48:45.229 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
09:48:45.235 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
09:48:45.236 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-8080"]
09:48:45.278 [main] ERROR org.springframework.boot.diagnostics.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

09:56:45.411 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 54708 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
09:56:45.456 [main] INFO  com.yyj.springmvc.SpringmvcApplication - No active profile set, falling back to 1 default profile: "default"
09:56:46.670 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
09:56:46.671 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
09:56:46.671 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.68]
09:56:46.788 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
09:56:47.008 [main] INFO  com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure - Init DruidDataSource
09:56:47.392 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
09:56:48.111 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
09:56:48.115 [main] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8080 is already in use
09:56:48.116 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
09:56:48.121 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
09:56:48.124 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-8080"]
09:56:48.124 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
09:56:48.127 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
09:56:48.127 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-8080"]
09:56:48.148 [main] ERROR org.springframework.boot.diagnostics.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

09:57:26.211 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 44628 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
09:57:26.256 [main] INFO  com.yyj.springmvc.SpringmvcApplication - No active profile set, falling back to 1 default profile: "default"
09:57:27.318 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
09:57:27.319 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
09:57:27.319 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.68]
09:57:27.440 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
09:57:27.667 [main] INFO  com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure - Init DruidDataSource
09:57:28.052 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
09:57:28.992 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
09:57:29.023 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Started SpringmvcApplication in 3.255 seconds (JVM running for 4.688)
09:57:38.589 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
09:57:38.662 [http-nio-8080-exec-1] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required request parameter 'username' for method parameter type String is not present]
09:57:38.687 [http-nio-8080-exec-2] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.695 [http-nio-8080-exec-3] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.702 [http-nio-8080-exec-4] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.710 [http-nio-8080-exec-5] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.716 [http-nio-8080-exec-6] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.723 [http-nio-8080-exec-7] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.729 [http-nio-8080-exec-8] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.737 [http-nio-8080-exec-9] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.744 [http-nio-8080-exec-10] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.756 [http-nio-8080-exec-1] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.776 [http-nio-8080-exec-2] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.782 [http-nio-8080-exec-3] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.788 [http-nio-8080-exec-4] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.792 [http-nio-8080-exec-5] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.798 [http-nio-8080-exec-6] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.807 [http-nio-8080-exec-7] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.814 [http-nio-8080-exec-8] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.821 [http-nio-8080-exec-9] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.828 [http-nio-8080-exec-10] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
09:57:38.835 [http-nio-8080-exec-1] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
10:01:31.795 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 13744 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
10:01:31.854 [main] INFO  com.yyj.springmvc.SpringmvcApplication - No active profile set, falling back to 1 default profile: "default"
10:01:33.249 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
10:01:33.249 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
10:01:33.250 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.68]
10:01:33.411 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
10:01:33.689 [main] INFO  com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure - Init DruidDataSource
10:01:34.201 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:01:34.931 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
10:01:34.961 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Started SpringmvcApplication in 3.594 seconds (JVM running for 5.056)
10:03:11.444 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
10:03:11.450 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
10:03:19.387 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Starting SpringmvcApplication using Java 1.8.0_74 on LAPTOP-9TAACR21 with PID 44344 (C:\Users\闫寅杰\Desktop\springMvcDemo\springmvc\target\classes started by 闫寅杰 in C:\Users\闫寅杰\Desktop\springMvcDemo)
10:03:19.442 [main] INFO  com.yyj.springmvc.SpringmvcApplication - No active profile set, falling back to 1 default profile: "default"
10:03:21.144 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
10:03:21.145 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
10:03:21.145 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.68]
10:03:21.300 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
10:03:21.579 [main] INFO  com.alibaba.druid.spring.boot.autoconfigure.DruidDataSourceAutoConfigure - Init DruidDataSource
10:03:22.008 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:03:23.031 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
10:03:23.064 [main] INFO  com.yyj.springmvc.SpringmvcApplication - Started SpringmvcApplication in 4.167 seconds (JVM running for 5.54)
10:03:52.840 [http-nio-8080-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
10:03:52.861 [http-nio-8080-exec-2] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
